Symbol,Name,IndustryCode,Industry,Symbol_kor
BFST,Business First Bancshares Inc,55101010.0,은행,비즈니스 퍼스트 뱅크셰어스
CDMO,Avid Bioservices Inc,56201040.0,제약,애비드 바이오서비스
CCD,Calamos Dynamic Convertible And Income Closed Fund,55501030.0,폐쇄형 펀드,Calamos Dynamic Convertible And Income Closed Fund
FDUS,Fidus Investment Corp,55501030.0,폐쇄형 펀드,파이더스 인베스트먼트
LASR,nLIGHT Inc,57101010.0,반도체,엔라이트
GLDD,Great Lakes Dredge & Dock Corp,52201020.0,건설 및 엔지니어링,그레이트 레이크스 드레지 & 독
GRAL,Grail Inc,56202010.0,생명 공학 및 의학 연구,그레일
GHRS,GH Research PLC,56202010.0,생명 공학 및 의학 연구,GH 리서치
GCBC,Greene County Bancorp Inc,55101010.0,은행,그린 카운티 뱅코프
CLNE,Clean Energy Fuels Corp,50102030.0,"오일, 가스 정제 및 마케팅",클린 에너지 퓨얼스
AIRJ,Montana Technologies Corp,52203010.0,환경 서비스 및 장비,몬타나 테크놀로지스
FSBC,Five Star Bancorp,55101010.0,은행,파이브 스타 뱅코프
HTBI,HomeTrust Bancshares Inc,55101010.0,은행,홈트러스트 뱅크셰어스
ECX,Ecarx Holdings Inc.,57107010.0,통합 하드웨어 및 소프트웨어,이카엑스 홀딩스
OFIX,Orthofix Medical Inc,56101020.0,"의료 장비, 물품 및 유통",오소픽스 메디컬
DJCO,Daily Journal Corp,53302040.0,소비자 출판,데일리 저널
MLAB,Mesa Laboratories Inc,56101020.0,"의료 장비, 물품 및 유통",메사 래보라토리스
ORRF,Orrstown Financial Services Inc,55101010.0,은행,오스타운 파이낸셜 서비스
VINP,Vinci Partners Investments Ltd,55102020.0,투자 관리 및 펀드 운영,빈치 파트너스 인베스트먼츠
VREX,Varex Imaging Corp,56101010.0,첨단 의료 장비 및 기술,바렉스 이미징
MNMD,Mind Medicine (MindMed) Inc,56202010.0,생명 공학 및 의학 연구,마인드 메디슨
HAFC,Hanmi Financial Corp,55101010.0,은행,한미 파이낸셜
EWCZ,European Wax Center Inc,54201030.0,개인 서비스,유로피안 왁스 센터
ALTI,AlTi Global  Inc,55102020.0,투자 관리 및 펀드 운영,알티 글로벌
SRDX,Surmodics Inc,56101020.0,"의료 장비, 물품 및 유통",서모딕스
KRT,Karat Packaging Inc,51302010.0,용기(종이 제외) 및 포장재,카랫 패키징
PHAR,Pharming Group NV ADR,56201040.0,제약,파밍 그룹 ADR
KE,Kimball Electronics Inc,57101010.0,반도체,킴볼 일렉트로닉스
GOOD,Gladstone Commercial Corp,60102010.0,복합부동산 REITs,글래드스톤 커머셜
HSAI,Hesai Group ADR,57104010.0,전자 장비 및 부품,헤사이 그룹 ADR
MREO,Mereo BioPharma Group PLC ADR,56202010.0,생명 공학 및 의학 연구,메레오 바이오파마 그룹 ADR
DDI,DoubleDown Interactive Co Ltd ADR,53301030.0,카지노 및 도박,더블다운 인터랙티브 ADR
GHIXU,Gores Holdings IX Units,55601010.0,투자 지주 회사,Gores Holdings IX Units
YORW,York Water Co,59103010.0,수자원 유틸리티,요크 워터
CHSCO,CHS Cumulative Redeemable Pref Shs Class B,54102010.0,어업 및 농업,CHS 우선주 클래스 B 7.875%
NRC,National Research Corp,52203040.0,경영 지원 서비스,내셔널 리서치
CLFD,Clearfield Inc,57102010.0,통신 및 네트워킹,클리어필드
IRMD,IRadimed Corp,56101020.0,"의료 장비, 물품 및 유통",아이라디메드
SFIX,Stitch Fix Inc,57201030.0,온라인 서비스,스티치 픽스
LIND,Lindblad Expeditions Holdings Inc,53301010.0,"호텔, 모텔 및 크루즈 라인",린드블라드 익스퍼디션스 홀딩스
PEPG,PepGen Inc,56202010.0,생명 공학 및 의학 연구,펩젠
CATC,Cambridge Bancorp,55101010.0,은행,케임브리지 뱅코프
LILM,Lilium NV,52101010.0,항공우주 및 방위,릴리움
SNDL,SNDL Inc,56201040.0,제약,SNDL
SMBC,Southern Missouri Bancorp Inc,55101010.0,은행,서던 미주리 뱅코프
NGNE,Neurogene Inc,56202010.0,생명 공학 및 의학 연구,뉴로진
VNET,VNET Group Inc ADR,57201010.0,IT 서비스 및 컨설팅,브이넷 그룹 ADR
BVS,Bioventus Inc,56101020.0,"의료 장비, 물품 및 유통",바이오벤투스
INOD,Innodata Inc,57201010.0,IT 서비스 및 컨설팅,이노데이터
RXT,Rackspace Technology Inc,57201010.0,IT 서비스 및 컨설팅,랙스페이스 테크놀로지
ALEC,Alector Inc,56202010.0,생명 공학 및 의학 연구,알렉터
ZJYL,Jin Medical International Ltd,56101020.0,"의료 장비, 물품 및 유통",진 메디컬 인터내셔널
PACB,Pacific Biosciences of California Inc,56101010.0,첨단 의료 장비 및 기술,퍼시픽 바이오사이언시스 오브 캘리포니아
YMAB,Y-mAbs Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,와이-맵스 테라퓨틱스
ALT,Altimmune Inc,56202010.0,생명 공학 및 의학 연구,알티뮨
RILY,B Riley Financial Inc,55102010.0,투자 은행 및 중개 서비스,B. 라일리 파이낸셜
FRPH,FRP Holdings Inc,60101010.0,"부동산 임대, 개발 및 운영",FRP 홀딩스
HONE,HarborOne Bancorp Inc,55101010.0,은행,하버원 뱅코프
BAND,Bandwidth Inc,57201020.0,소프트웨어,밴드위스
CAC,Camden National Corp,55101010.0,은행,캠던 내셔널
UFCS,United Fire Group Inc,55301020.0,손해보험,유나이티드 파이어 그룹
MITK,Mitek Systems Inc,57201020.0,소프트웨어,마이텍 시스템즈
EZPW,EZCORP Inc,55101030.0,소비자 대출,이즈코프
GLRE,Greenlight Capital Re Ltd,55301050.0,재보험,그린라이트 캐피털 리
OABI,OmniAb Inc,56202010.0,생명 공학 및 의학 연구,옴니AB
MERC,Mercer International Inc,51301020.0,종이 제품,머서 인터내셔널
ACTG,Acacia Research Corp,52203040.0,경영 지원 서비스,아카시아 리서치
LENZ,LENZ Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,렌즈 테라퓨틱스
FMNB,Farmers National Banc Corp,55101010.0,은행,파머스 내셔널 은행
CCBG,Capital City Bank Group Inc,55101010.0,은행,캐피털 시티 뱅크 그룹
PRTC,PureTech Health PLC ADR,56202010.0,생명 공학 및 의학 연구,퓨어 테크 헬스 ADR
AGNCP,Agnc Invt 1000 Dep Shs Repstg Cum Red Prf Series F,60102040.0,특수 REITs,AGNC 인베스트먼트 우선주 시리즈 F
WASH,Washington Trust Bancorp Inc,55101010.0,은행,워싱턴 트러스트 뱅코프
MGIC,Magic Software Enterprises Ltd,57201020.0,소프트웨어,매직 소프트웨어 엔터프라이지스
MSBI,Midland States Bancorp Inc,55101010.0,은행,미드랜드 스테이츠 뱅코프
AIOT,PowerFleet Inc,57201010.0,IT 서비스 및 컨설팅,파워플리트
LAND,Gladstone Land Corp,60102040.0,특수 REITs,글래드스톤 랜드
OCS,Oculis Holding AG,56202010.0,생명 공학 및 의학 연구,오쿨리스 홀딩
CHSCL,CHS Cumulative Redeemable Pref Shs Series 4 Class B,54102010.0,어업 및 농업,CHS 클래스 B 우선주 시리즈 4 7.5%
CTNM,Contineum Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,콘티네움 테라퓨틱스
CGNT,Cognyte Software Ltd,57201020.0,소프트웨어,코그나이트 소프트웨어
ACIC,American Coastal Insurance Corp,55301020.0,손해보험,아메리칸 코스탈 인슈어런스
ZEUS,Olympic Steel Inc,51201020.0,철 및 강철,올림픽 스틸
OFLX,Omega Flex Inc,52102010.0,산업용 기계 및 장비,오메가 플렉스
VALN,Valneva SE ADR,56202010.0,생명 공학 및 의학 연구,발네바 ADR
CCRN,Cross Country Healthcare Inc,52203030.0,고용 서비스,크로스 컨트리 헬스케어
CSTL,Castle Biosciences Inc,56101020.0,"의료 장비, 물품 및 유통",캐슬 바이오사이언스
BRY,Berry Corporation (Bry),50102020.0,"오일, 가스 탐사 및 생산",베리 코퍼레이션
LE,Lands End Inc,53403040.0,의류 및 액세서리 소매,랜즈 엔드
NKTX,Nkarta Inc,56202010.0,생명 공학 및 의학 연구,엔카르타
CNSL,Consolidated Communications Holdings Inc,57401010.0,통합 통신 서비스,컨솔리데이티드 커뮤니케이션스 홀딩스
THFF,First Financial Corp,55101010.0,은행,퍼스트 파이낸셜
GRVY,Gravity Co Ltd ADR,57201030.0,온라인 서비스,그라비티 ADR
NNDM,Nano Dimension Ltd ADR,57104010.0,전자 장비 및 부품,나노 디멘션 ADR
NBN,Northeast Bank,55101010.0,은행,노스이스트 뱅크
HRTX,Heron Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,헤런 테라퓨틱스
MXCT,MaxCyte Inc,56101010.0,첨단 의료 장비 및 기술,맥스사이트
CTLP,Cantaloupe Inc,57301010.0,핀테크,칸타루프
RSVR,Reservoir Media Inc,53302030.0,엔터테인먼트 제작,레저보아르 미디어
TBLD,Thornburg Income Builder Opportunities Trust,55501030.0,폐쇄형 펀드,Thornburg Income Builder Opportunities Trust
GLAD,Gladstone Capital Corp,55501030.0,폐쇄형 펀드,글래드스톤 캐피털
LUNR,Intuitive Machines Inc,52101010.0,항공우주 및 방위,인튜이티브 머신스
TMCI,Treace Medical Concepts Inc,56101020.0,"의료 장비, 물품 및 유통",트리스 메디컬 컨셉트
DOYU,Douyu International Holdings Ltd ADR,57201030.0,온라인 서비스,도유 인터내셔널 홀딩스 ADR
GAIN,Gladstone Investment Corp,55501030.0,폐쇄형 펀드,글래드스톤 인베스트먼트
ATLC,Atlanticus Holdings Corp,55101030.0,소비자 대출,아틀란티쿠스 홀딩스
QRTEP,Qurate Retail 8 0 Cumulative Redeemable Pref Shs,53402010.0,백화점,큐레이트 리테일 우선주 8.0%
FULC,Fulcrum Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,풀크럼 테라퓨틱스
ZIMV,ZimVie Inc,56101020.0,"의료 장비, 물품 및 유통",짐비
THRD,Third Harmonic Bio Inc,56202010.0,생명 공학 및 의학 연구,써드 하모닉 바이오
BTMD,Biote Corp,52203070.0,전문 정보 서비스,바이오티
CMPS,Compass Pathways PLC ADR,56202010.0,생명 공학 및 의학 연구,컴퍼스패스웨이스 ADR
FATE,Fate Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,페이트 테라퓨틱스
EYPT,EyePoint Pharmaceuticals Inc,56201040.0,제약,아이포인트 파머수티컬스
NNOX,Nano-X Imaging Ltd,56101010.0,첨단 의료 장비 및 기술,나노-엑스이미징
SDST,Stardust Power Inc,52102030.0,전기 부품 및 장비,스타더스트 파워
AEHR,Aehr Test Systems,57101020.0,반도체 장비 및 테스트,에흐르 테스트 시스템즈
EVLV,Evolv Technologies Holdings Inc,57102010.0,통신 및 네트워킹,이볼브 테크놀로지스 홀딩스
NFBK,Northfield Bancorp Inc,55101010.0,은행,노스필드 뱅코프
ICG,Intchains Group Ltd ADR,57101010.0,반도체,인트체인스 그룹 ADR
SPFI,South Plains Financial Inc,55101010.0,은행,사우스 플레인 파이낸셜
CENT,Central Garden & Pet Co,54102020.0,식품 가공,센트럴 가든 앤드 펫
ITRN,Ituran Location and Control Ltd,57102010.0,통신 및 네트워킹,이투란 로케이션 앤 콘트롤
DAVE,Dave Inc,57301010.0,핀테크,데이브
WLFC,Willis Lease Finance Corp,52203040.0,경영 지원 서비스,윌리스 리스 파이낸스
SEZL,Sezzle Inc,52203040.0,경영 지원 서비스,세즐
MCBC,Macatawa Bank Corp,55101010.0,은행,마카타와 은행
SVCO,Silvaco Group Inc,57201020.0,소프트웨어,실바코 그룹
RDUS,Radius Recycling Inc,51201020.0,철 및 강철,라디우스 리사이클링
AROW,Arrow Financial Corp,55101010.0,은행,애로우 파이낸셜
CCNE,CNB Financial Corp,55101010.0,은행,CNB 파이낸셜
ADTN,ADTRAN Holdings Inc,57102010.0,통신 및 네트워킹,애드트랜 홀딩스
OSPN,OneSpan Inc,57201020.0,소프트웨어,원스팬
AVXL,Anavex Life Sciences Corp,56202010.0,생명 공학 및 의학 연구,애너벡스 라이프 사이언시스
SHCR,Sharecare Inc,57201020.0,소프트웨어,쉐어케어
CHSCM,CHS Reset Rate Cumulative Redeemable Pref Shs Series 3 Class B,54102010.0,어업 및 농업,CHS 클래스 B 우선주 시리즈 3
FNKO,Funko Inc,53205010.0,장난감 및 어린이 제품,펀코
ESPR,Esperion Therapeutics Inc,56201040.0,제약,에스페리언 테라퓨틱스
CEVA,CEVA Inc,57101010.0,반도체,세바
ABSI,Absci Corp,56202010.0,생명 공학 및 의학 연구,앱사이
BTBT,Bit Digital Inc,57301030.0,블록 체인 및 암호화폐,비트 디지털
PFIS,Peoples Financial Services Corp,55101010.0,은행,피플스 파이낸셜 서비스
NCMI,National Cinemedia Inc,53302010.0,광고 및 마케팅,내셔널 시네미디어
ONEW,OneWater Marine Inc,53205020.0,오락용 제품,원워터 마린
TBPH,Theravance Biopharma Inc,56201040.0,제약,테라반스 바이오파마
PGC,Peapack-Gladstone Financial Corp,55101010.0,은행,피팩 글래드스턴 파이낸셜
PAL,Proficient Auto Logistics Inc,52406020.0,지상 및 해상 여객 운송,프로피시언트 오토 로지스틱스
LWLG,Lightwave Logic Inc,57104010.0,전자 장비 및 부품,라이트웨이브 로직
CRESY,Cresud SACIF y A ADR,54102010.0,어업 및 농업,크레수드 ADR
HIFS,Hingham Institution For Savings,55101010.0,은행,힝엄 인스티튜션 포 세이빙스
ALNT,Allient Inc,52102030.0,전기 부품 및 장비,얼라이언트
HIVE,HIVE Digital Technologies Ltd,57301030.0,블록 체인 및 암호화폐,하이브 디지털 테크놀로지스
VYGR,Voyager Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,보이저 테라퓨틱스
BATRA,Liberty Media Liberty Braves Ord Shs  Series A,53301040.0,여가 및 오락시설,아틀란타 브레이브스 홀딩스 Series A
AMCX,AMC Networks Inc,53302020.0,방송,AMC 네트웍스
CCCC,C4 Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,C4 테라퓨틱스
OCGN,Ocugen Inc,56202010.0,생명 공학 및 의학 연구,오큐젠
EDIT,Editas Medicine Inc,56202010.0,생명 공학 및 의학 연구,에디타스 메디신
ESQ,Esquire Financial Holdings Inc,55101010.0,은행,에스콰이어 파이낸셜 홀딩스
EXAI,Exscientia PLC ADR,56202010.0,생명 공학 및 의학 연구,엑사이언티아 ADR
FITBI,Fifth Third Bancorp Depositary Shares Representing 1/1000th Perp Pref Shs,55101010.0,은행,피프스 서드 뱅코프 우선주 시리즈 I
BYND,Beyond Meat Inc,54102020.0,식품 가공,비욘드 미트
LYTS,LSI Industries Inc,53203020.0,건설 자재 및 비품,LSI 인더스트리
SOHU,Sohu.com Ltd ADR,57201030.0,온라인 서비스,소후 닷컴 ADR
WLDN,Willdan Group Inc,52203040.0,경영 지원 서비스,윌댄 그룹
TSHA,Taysha Gene Therapies Inc,56202010.0,생명 공학 및 의학 연구,타이샤 젠 테라피
LOVE,Lovesac Co,53204040.0,가정용 가구,러브색
ELYM,Eliem Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,엘림 테라퓨틱스
KYTX,Kyverna Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,카이버나 테라퓨틱스
LYEL,Lyell Immunopharma Inc,56202010.0,생명 공학 및 의학 연구,라이엘 이뮤노파마
KRRO,Korro Bio Inc,56202010.0,생명 공학 및 의학 연구,코로 바이오
TMC,TMC the metals company Inc,51201050.0,특수 채굴 및 금속,TMC 더 메탈스 컴퍼니
SPWR,SunPower Corporation,50201010.0,재생 가능 에너지 장비 및 서비스,선파워
PGEN,Precigen Inc,56201040.0,제약,프레시젠
AAOI,Applied Optoelectronics Inc,57104010.0,전자 장비 및 부품,어플라이드 옵토일렉트로닉스
PTSI,PAM Transportation Services Inc,52405030.0,지상 화물 및 물류,PAM 트랜스포테이션 서비시스
NTGR,NETGEAR Inc,57102010.0,통신 및 네트워킹,넷기어
PRTH,Priority Technology Holdings Inc,57301010.0,핀테크,프라이오리티 테크놀러지 홀딩스
GGR,Gogoro Inc,53205020.0,오락용 제품,고고로
RWAY,Runway Growth Finance Corp,55101050.0,기업 금융 서비스,런웨이 그로스 파이낸스
ZUMZ,Zumiez Inc,53403040.0,의류 및 액세서리 소매,주미에즈
AURA,Aura Biosciences Inc,56202010.0,생명 공학 및 의학 연구,오라 바이오사이언시스
CWCO,Consolidated Water Co Ltd,59103010.0,수자원 유틸리티,콘솔리데이티드 워터
FFIC,Flushing Financial Corp,55101010.0,은행,플러싱 파이낸셜
KRNY,Kearny Financial Corp,55101010.0,은행,커니 파이낸셜
SHBI,Shore Bancshares Inc,55101010.0,은행,쇼어 뱅크셰어스
CHW,Calamos Global Dynamic Income Closed Fund,55501030.0,폐쇄형 펀드,Calamos Global Dynamic Income Closed Fund
HRZN,Horizon Technology Finance Corp,55501030.0,폐쇄형 펀드,호라이즌 테크놀로지 파이낸스
ANSC,Agriculture & Natural Solutions Acquisition Corp,55601010.0,투자 지주 회사,애그리컬처 & 내추럴 솔루션 애퀴지션
BHFAN,Brighthouse Financial 1000 DS Repstg Non Cum Pfd Ser C,55301010.0,복합보험 및 중개인,브라이트하우스 파이낸셜 우선주 시리즈 C 5.375%
CRMT,America's CAR-MART Inc,53403010.0,"자동차 차량, 부품 및 서비스 소매",아메리카스 카-마트
MOFG,Midwestone Financial Group Inc (IOWA),55101010.0,은행,미드웨스트원 파이낸셜 그룹
MPB,Mid Penn Bancorp Inc,55101010.0,은행,미드 펜 뱅코프
CERS,Cerus Corp,56101020.0,"의료 장비, 물품 및 유통",세러스
CHSCN,CHS Reset Rate Pref Shs Class B Series 2,54102010.0,어업 및 농업,CHS 클래스 B 우선주 시리즈 2
CHUY,Chuy's Holdings Inc,53301020.0,레스토랑 및 바,추이스 홀딩스
VALU,Value Line Inc,52203070.0,전문 정보 서비스,밸류 라인
ALRS,Alerus Financial Corp,55101010.0,은행,앨러루스 파이낸셜
GDEV,GDEV Inc.,57201020.0,소프트웨어,GDEV
CDLX,Cardlytics Inc,57201020.0,소프트웨어,카들리틱스
CVGW,Calavo Growers Inc,54102020.0,식품 가공,캘러보 그로워스
RICK,RCI Hospitality Holdings Inc,53301020.0,레스토랑 및 바,RCI 호스피탤리티 홀딩스
HCAT,Health Catalyst Inc,57201020.0,소프트웨어,헬스 카탈리스트
TSAT,Telesat Corp,57401020.0,무선 통신 서비스,텔레샛
NEXN,Nexxen International Ltd ADR,53302010.0,광고 및 마케팅,넥슨 인터내셔널 ADR
WALD,Waldencast PLC,53403090.0,기타 전문 소매,월든캐스트
DHIL,Diamond Hill Investment Group Inc,55102020.0,투자 관리 및 펀드 운영,다이아몬드 힐 인베스트먼트 그룹
ANIK,Anika Therapeutics Inc,56201040.0,제약,아니카 테라퓨틱스
PPTA,Perpetua Resources Corp,51201060.0,금,퍼페투아 리소시스
NKLA,Nikola Corp,53101010.0,자동차 및 트럭 제조,니콜라
SHYF,Shyft Group Inc,53101010.0,자동차 및 트럭 제조,시프트그룹
CYRX,Cryoport Inc,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",크라이오포트
ISPR,Ispire Technology Inc,54102030.0,담배,이스파이어 테크놀로지
PERI,Perion Network Ltd,57201020.0,소프트웨어,페리언 네트워크
RVNC,Revance Therapeutics Inc,56201040.0,제약,레반스 테라퓨틱스
LINC,Lincoln Educational Services Corp,63103010.0,전문 및 비즈니스 교육,링컨 에듀케이셔널 서비스
HDSN,Hudson Technologies Inc,52102030.0,전기 부품 및 장비,허드슨 테크놀로지스
QURE,Uniqure NV,56202010.0,생명 공학 및 의학 연구,유니큐어
LMNR,Limoneira Co,54102010.0,어업 및 농업,리모네이라
